2026-04-11 02:47:05,109 | INFO     | ======================================================================
2026-04-11 02:47:05,109 | INFO     | 🔍 VPN KEY CHECKER - Начало проверки
2026-04-11 02:47:05,109 | INFO     | ⏰ Время старта: 2026-04-11 02:47:05
2026-04-11 02:47:05,109 | INFO     | 📂 Рабочая директория: /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia
2026-04-11 02:47:05,110 | INFO     | ======================================================================
2026-04-11 02:47:05,110 | INFO     | 
2026-04-11 02:47:05,110 | INFO     | 🔍 Проверка наличия скриптов...
2026-04-11 02:47:05,110 | INFO     |   ✅ mirror.py
2026-04-11 02:47:05,110 | INFO     |   ✅ filter_ru_sni.py
2026-04-11 02:47:05,110 | INFO     |   ✅ filter_ru_sni_local.py
2026-04-11 02:47:05,110 | INFO     | 
2026-04-11 02:47:05,110 | INFO     | 
2026-04-11 02:47:05,110 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-11 02:47:05,110 | INFO     | 📌 ЭТАП: Загрузка и geo-фильтрация
2026-04-11 02:47:05,110 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-04-11 02:47:05,110 | INFO     | 🚀 Запуск mirror.py (Загрузка и фильтрация по РФ/СНГ/Европа)...
2026-04-11 02:47:59,788 | INFO     |   → 🚀 Старт: всего источников (старые + новые): 657
2026-04-11 02:47:59,789 | INFO     |   → 1/657: ✅ 13 взято | 🗑️ 242 мусор
2026-04-11 02:47:59,789 | INFO     |   → 2/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 3/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 4/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/all.txt
2026-04-11 02:47:59,789 | INFO     |   → 5/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ss.txt
2026-04-11 02:47:59,789 | INFO     |   → 6/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/ssr.txt
2026-04-11 02:47:59,789 | INFO     |   → 7/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/trojan.txt
2026-04-11 02:47:59,789 | INFO     |   → 8/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vless.txt
2026-04-11 02:47:59,789 | INFO     |   → 9/657 ❌ HTTP 404 — https://cdn.jsdelivr.net/gh/cry0ice/genode@main/public/vmess.txt
2026-04-11 02:47:59,789 | INFO     |   → 10/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 11/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 12/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 13/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 14/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 15/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,789 | INFO     |   → 16/657 ❌ HTTP 404 — https://freessrnode.github.io/uploads/2024/08/0-20240822.txt
2026-04-11 02:47:59,789 | INFO     |   → 17/657 ❌ HTTP 404 — https://freessrnode.github.io/uploads/2024/08/1-20240822.txt
2026-04-11 02:47:59,789 | INFO     |   → 18/657 ❌ HTTP 404 — https://freessrnode.github.io/uploads/2024/08/2-20240822.txt
2026-04-11 02:47:59,789 | INFO     |   → 19/657 ❌ HTTP 404 — https://freessrnode.github.io/uploads/2024/08/3-20240822.txt
2026-04-11 02:47:59,790 | INFO     |   → 20/657 ❌ HTTP 404 — https://freessrnode.github.io/uploads/2024/08/4-20240822.txt
2026-04-11 02:47:59,790 | INFO     |   → 21/657 ⚠️ Ошибка: HTTPSConnectionPool(host='freevpnspy.githubrowcontent.com', port=443): Max retries exceeded with url: /2024/08/20240802_novless.yaml (Caused by NameResolutionError("HTTPSConnection(host='freevpnspy.githubrowcontent.com', port=443): Failed to resolve 'freevpnspy.githubrowcontent.com' ([Errno -2] Name or service not known)")) — https://freevpnspy.githubrowcontent.com/2024/08/20240802_novless.yaml
2026-04-11 02:47:59,790 | INFO     |   → 22/657 ⚠️ Ошибка: HTTPSConnectionPool(host='freevpnspy.githubrowcontent.com', port=443): Max retries exceeded with url: /2024/08/20240802_vless.yaml (Caused by NameResolutionError("HTTPSConnection(host='freevpnspy.githubrowcontent.com', port=443): Failed to resolve 'freevpnspy.githubrowcontent.com' ([Errno -2] Name or service not known)")) — https://freevpnspy.githubrowcontent.com/2024/08/20240802_vless.yaml
2026-04-11 02:47:59,790 | INFO     |   → 23/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Albania/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 24/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Cura%C3%A7ao/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 25/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Finland/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 26/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Iran/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 27/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Netherlands/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 28/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Norway/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 29/657 ❌ HTTP 404 — https://github.com/Epodonios/bulk-xray-v2ray-vless-vmess-...-configs/raw/main/sub/Russia/config.txt
2026-04-11 02:47:59,790 | INFO     |   → 30/657: ✅ 13 взято | 🗑️ 70 мусор
2026-04-11 02:47:59,790 | INFO     |   → 31/657: ✅ 0 взято | 🗑️ 4 мусор
2026-04-11 02:47:59,790 | INFO     |   → 32/657: ✅ 0 взято | 🗑️ 7 мусор
2026-04-11 02:47:59,790 | INFO     |   → 33/657: ✅ 0 взято | 🗑️ 51 мусор
2026-04-11 02:47:59,790 | INFO     |   → 34/657: ✅ 0 взято | 🗑️ 8 мусор
2026-04-11 02:47:59,790 | INFO     |   → 35/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,790 | INFO     |   → 36/657: ✅ 17 взято | 🗑️ 119 мусор
2026-04-11 02:47:59,791 | INFO     |   → 37/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 38/657: ✅ 62 взято | 🗑️ 367 мусор
2026-04-11 02:47:59,791 | INFO     |   → 39/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 40/657: ✅ 0 взято | 🗑️ 113 мусор
2026-04-11 02:47:59,791 | INFO     |   → 41/657: ✅ 0 взято | 🗑️ 119 мусор
2026-04-11 02:47:59,791 | INFO     |   → 42/657 ❌ HTTP 404 — https://github.com/abbasdvd3/abbasdvd10/73ec60de7a6c6aa6df4c14b511c1da60686891ca/ppo.txt
2026-04-11 02:47:59,791 | INFO     |   → 43/657 ❌ HTTP 404 — https://github.com/acymz/AutoVPN/refs/heads/main/data/V2.txt
2026-04-11 02:47:59,791 | INFO     |   → 44/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 45/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 46/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 47/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 48/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 49/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 50/657: ✅ 0 взято | 🗑️ 0 мусор
2026-04-11 02:47:59,791 | INFO     |   → 51/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/All_Configs_base64_Sub.txt
2026-04-11 02:47:59,791 | INFO     |   → 52/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/Base64/Sub1_base64.txt
2026-04-11 02:47:59,791 | INFO     |   → 53/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/Base64/Sub2_base64.txt
2026-04-11 02:47:59,791 | INFO     |   → 54/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/Base64/Sub3_base64.txt
2026-04-11 02:47:59,792 | INFO     |   → 55/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/Base64/Sub4_base64.txt
2026-04-11 02:47:59,792 | INFO     |   → 56/657 ❌ HTTP 404 — https://github.com/mermeroo/V2RAY-FREE/raw/main/Base64/Sub5_base64.txt
2026-04-11 02:47:59,792 | INFO     |   → 57/657 ❌ HTTP 404 — https://github.com/mermeroo/telegram-configs-collector/raw/main/protocols/hysteria
2026-04-11 02:47:59,792 | INFO     |   → 58/657 ❌ HTTP 404 — https://github.com/mermeroo/telegram-configs-collector/raw/main/protocols/juicity
2026-04-11 02:47:59,792 | INFO     |   → 59/657 ❌ HTTP 404 — https://github.com/mermeroo/telegram-configs-collector/raw/main/protocols/tuic
2026-04-11 02:47:59,792 | INFO     |   → 60/657: ✅ 5 взято | 🗑️ 16 мусор
