2026-06-03 14:27:17,420 | INFO     | ======================================================================
2026-06-03 14:27:17,420 | INFO     | 🔍 VPN KEY CHECKER - Начало проверки
2026-06-03 14:27:17,420 | INFO     | ⏰ Время старта: 2026-06-03 14:27:17
2026-06-03 14:27:17,420 | INFO     | 📂 Рабочая директория: /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia
2026-06-03 14:27:17,421 | INFO     | ======================================================================
2026-06-03 14:27:17,421 | INFO     | 
2026-06-03 14:27:17,421 | INFO     | 🔍 Проверка наличия скриптов...
2026-06-03 14:27:17,421 | INFO     |   ✅ mirror.py
2026-06-03 14:27:17,421 | INFO     |   ✅ generate_cf_vless.py
2026-06-03 14:27:17,421 | INFO     |   ✅ filter_ru_sni.py
2026-06-03 14:27:17,421 | INFO     |   ✅ filter_ru_sni_local.py
2026-06-03 14:27:17,421 | INFO     | 
2026-06-03 14:27:17,421 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-06-03 14:27:17,421 | INFO     | 📌 ЭТАП: Загрузка и geo-фильтрация
2026-06-03 14:27:17,421 | INFO     | ──────────────────────────────────────────────────────────────────────
2026-06-03 14:27:17,421 | INFO     | 🚀 Запуск mirror.py (Загрузка и фильтрация по РФ/СНГ/Европа)...
2026-06-03 14:30:54,372 | INFO     |   → DEBUG: mirror.py started
2026-06-03 14:30:54,372 | INFO     |   → DEBUG: BASE_PATH = /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia
2026-06-03 14:30:54,372 | INFO     |   → DEBUG: CONFIG_SOURCES_FILE = /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia/data/config_sources.json
2026-06-03 14:30:54,372 | INFO     |   → 📂 Загружено 923 источников из /home/runner/work/vpn-vless-configs-russia/vpn-vless-configs-russia/data/config_sources.json
2026-06-03 14:30:54,372 | INFO     |   → 🚀 Старт: всего источников: 923
2026-06-03 14:30:54,372 | INFO     |   → 1/923: ✅ 0 взято | 🗑️ 0 мусор
2026-06-03 14:30:54,372 | INFO     |   → 2/923: ✅ 13 взято | 🗑️ 242 мусор
